X,Y,year,owner_id,datetaken_dss,gap_lc_code,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_o,height_o,width_o,url_z,height_z,width_z,site,datetaken_doy,date,month,URL,Hyperlink,is_useful_pheno,has_flower,note
-810185.9,1973103,2010,37863993@N07 5530124892,183,149,5530124892,37863993@N07,90f0fdf6b9,5060,6,Rocky Mountain National Park 5,1,0,0,1300217240,7/2/10 15:18,0,0,NA,40.40147,-105.6445,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5060/5530124892_90f0fdf6b9_z.jpg,427,640,RockyMountainPark,183,7/2/10,7,http://flickr.com/photos/37863993@N07/5530124892,http://flickr.com/photos/37863993@N07/5530124892,N,N,
-806842,1967624,2016,33499543@N08 35124740944,268,557,35124740944,33499543@N08,56dec64f20,4292,5,A-1742,1,0,0,1500234260,9/24/16 16:54,0,0,elk rut estespark colorado rockymountainnationalpark unitedstates us,40.35583,-105.5984,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm5.staticflickr.com/4292/35124740944_1727b80a05_o.jpg,4000,6000,https://farm5.staticflickr.com/4292/35124740944_56dec64f20_z.jpg,427,640,RockyMountainPark,268,9/24/16,9,http://flickr.com/photos/33499543@N08/35124740944,http://flickr.com/photos/33499543@N08/35124740944,Y,N,
-804750,1965545,2010,12929479@N00 4762843996,181,315,4762843996,12929479@N00,4bc9b74a74,4075,5,_DSC0745,1,0,0,1278301173,6/30/10 19:58,0,0,NA,40.33925,-105.5712,14,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm5.staticflickr.com/4075/4762843996_cdd6e6d4d0_o.jpg,2848,4288,https://farm5.staticflickr.com/4075/4762843996_4bc9b74a74_z.jpg,425,640,RockyMountainPark,181,6/30/10,6,http://flickr.com/photos/12929479@N00/4762843996,http://flickr.com/photos/12929479@N00/4762843996,N,N,
-809328.2,1971473,2015,58964713@N05 28164448165,296,581,28164448165,58964713@N05,27c2c63bf8,7333,8,2015 10 23 z 54,1,0,0,1467948989,10/23/15 12:21,0,0,NA,40.38777,-105.6324,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7333/28164448165_27c2c63bf8_z.jpg,480,640,RockyMountainPark,296,10/23/15,10,http://flickr.com/photos/58964713@N05/28164448165,http://flickr.com/photos/58964713@N05/28164448165,Y,N,
-807603.3,1963705,2013,89107298@N00 15917557955,223,149,15917557955,89107298@N00,90a78175cb,8591,9,Rocky Mountain NP-8925.jpg,1,0,0,1417386645,8/11/13 8:20,0,0,usa landscape colorado unitedstates nps northamerica rockymountain estespark,40.32034,-105.6027,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm9.staticflickr.com/8591/15917557955_89bdc49202_o.jpg,3840,3840,https://farm9.staticflickr.com/8591/15917557955_90a78175cb_z.jpg,640,640,RockyMountainPark,223,8/11/13,8,http://flickr.com/photos/89107298@N00/15917557955,http://flickr.com/photos/89107298@N00/15917557955,N,N,
-819019.5,1976615,2015,62634671@N08 21833395910,180,549,21833395910,62634671@N08,8b73e145ff,5750,6,USA 2015.,1,0,0,1444235164,6/29/15 10:00,0,0,usa colorado unitedstatesofamerica elk rockymountainnationalpark johnmacstravelphotography usa2015 johnmachadanotherfantastictourtotheusacanadavisiting johnmacsusacanadatour2015 httpwwwjohnmacstravelandphotographycom httpsplusgooglecomu0johnmcnallyjohnmac2014ukposts httpswwwflickrcomphotosjohnmac2011ukcollections johnmachadanotherfantastictourtotheusacanadavisitingsomefantasticplacesandseeingsomebeautifulsights,40.42463,-105.7532,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm6.staticflickr.com/5750/21833395910_beae78501f_o.jpg,3066,6118,https://farm6.staticflickr.com/5750/21833395910_8b73e145ff_z.jpg,321,640,RockyMountainPark,180,6/29/15,6,http://flickr.com/photos/62634671@N08/21833395910,http://flickr.com/photos/62634671@N08/21833395910,N,N,
-810914.3,1935742,2016,9208441@N03 29262966580,241,151,29262966580,9208441@N03,2a1d29ee39,8176,9,IMG_3296,1,0,0,1473383614,8/28/16 10:50,0,0,NA,40.06904,-105.6083,16,0,Z4av6d1QUL_Njz5oAA,12587734,0,0,0,1,https://farm9.staticflickr.com/8176/29262966580_dd58a4651b_o.jpg,3264,2448,https://farm9.staticflickr.com/8176/29262966580_2a1d29ee39_z.jpg,640,480,RockyMountainPark,241,8/28/16,8,http://flickr.com/photos/9208441@N03/29262966580,http://flickr.com/photos/9208441@N03/29262966580,Y,N,
-818696.7,1917132,2014,7200789@N06 14430786754,165,439,14430786754,7200789@N06,6c4c8788fb,2902,3,Benton,1,0,0,1402880431,6/14/14 11:43,0,0,mountain mountains rockies colorado hike rockymountains jamespeakwilderness hikerhabitat,39.89677,-105.6775,15,0,TWDbwhdTUbNV5RFh,2396058,0,0,0,1,NA,NA,NA,https://farm3.staticflickr.com/2902/14430786754_6c4c8788fb_z.jpg,428,640,RockyMountainPark,165,6/14/14,6,http://flickr.com/photos/7200789@N06/14430786754,http://flickr.com/photos/7200789@N06/14430786754,Y,N,
-803596.4,1968504,2014,18279198@N08 14855905002,219,582,14855905002,18279198@N08,2c53c4bc6b,3912,4,20140807_140456,1,0,0,1407464906,8/7/14 14:04,0,0,park summer usa west america estate samsung august nofilter s5 2014 augurs galaxys5,40.36656,-105.5611,16,0,waBkfspTUbxtAwgL,2361017,0,0,0,1,https://farm4.staticflickr.com/3912/14855905002_3197988d47_o.jpg,2448,3264,https://farm4.staticflickr.com/3912/14855905002_2c53c4bc6b_z.jpg,480,640,RockyMountainPark,219,8/7/14,8,http://flickr.com/photos/18279198@N08/14855905002,http://flickr.com/photos/18279198@N08/14855905002,Y,Y,
-817246.9,1977818,2010,69185949@N00 5026147810,259,151,5026147810,69185949@N00,1fb80e123a,4090,5,DSC_0194,1,0,0,1285507710,9/16/10 16:23,0,0,usa colorado www september 2010,40.43693,-105.7337,16,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,https://farm5.staticflickr.com/4090/5026147810_5d5d734187_o.jpg,2000,3008,https://farm5.staticflickr.com/4090/5026147810_1fb80e123a_z.jpg,426,640,RockyMountainPark,259,9/16/10,9,http://flickr.com/photos/69185949@N00/5026147810,http://flickr.com/photos/69185949@N00/5026147810,N,N,
-818745.9,1979026,2014,25253894@N06 14897427728,239,503,14897427728,25253894@N06,6ca5efd8c1,3835,4,Frostbite Ridge,1,0,0,1409415476,8/27/14 18:21,0,0,park trees snow mountains scenery colorado view rocky alpine national,40.44629,-105.7529,14,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,https://farm4.staticflickr.com/3835/14897427728_d2e89cb9ce_o.jpg,1824,2736,https://farm4.staticflickr.com/3835/14897427728_6ca5efd8c1_z.jpg,427,640,RockyMountainPark,239,8/27/14,8,http://flickr.com/photos/25253894@N06/14897427728,http://flickr.com/photos/25253894@N06/14897427728,Y,Y,
-819041.6,1978535,2010,35592860@N08 5236868133,277,549,5236868133,35592860@N08,08ab101d78,5045,6,IMG_8957,1,0,0,1291619951,10/4/10 13:34,0,0,park mountain rocky national,40.44166,-105.7558,14,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5045/5236868133_08ab101d78_z.jpg,600,400,RockyMountainPark,277,10/4/10,10,http://flickr.com/photos/35592860@N08/5236868133,http://flickr.com/photos/35592860@N08/5236868133,N,N,
-809076.3,1972203,2013,61078591@N00 9426018322,205,582,9426018322,61078591@N00,3d40d01c4c,7318,8,DSC_6831,1,0,0,1375482904,7/24/13 15:33,0,0,park summer mountain storm hail colorado july rocky 7 national rmnp 2013,40.39448,-105.6303,14,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm8.staticflickr.com/7318/9426018322_e69427bf9f_o.jpg,2624,3936,https://farm8.staticflickr.com/7318/9426018322_3d40d01c4c_z.jpg,427,640,RockyMountainPark,205,7/24/13,7,http://flickr.com/photos/61078591@N00/9426018322,http://flickr.com/photos/61078591@N00/9426018322,N,N,
-805389.7,1972858,2009,25195794@N08 3189757438,11,158,3189757438,25195794@N08,96dc714997,3311,4,Bighorn sheep,1,0,0,1231718676,1/11/09 13:25,0,0,NA,40.40362,-105.5875,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm4.staticflickr.com/3311/3189757438_22cd882656_o.jpg,2592,3456,https://farm4.staticflickr.com/3311/3189757438_96dc714997_z.jpg,480,640,RockyMountainPark,11,1/11/09,1,http://flickr.com/photos/25195794@N08/3189757438,http://flickr.com/photos/25195794@N08/3189757438,N,N,
-805156,1973412,2015,23812473@N00 24208036399,80,529,24208036399,23812473@N00,b59abd68e9,1648,2,NA,1,0,0,1453620157,3/21/15 16:45,0,0,colorado climbing rockymountainnationalpark 2015 fallriverroad arareko mcgregorslab,40.40875,-105.5854,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm2.staticflickr.com/1648/24208036399_b59abd68e9_z.jpg,480,640,RockyMountainPark,80,3/21/15,3,http://flickr.com/photos/23812473@N00/24208036399,http://flickr.com/photos/23812473@N00/24208036399,Y,N,
-809868,1967746,2009,9883638@N05 3640483521,149,272,3640483521,9883638@N05,116059ba8d,2430,3,Day 12 // Rocky Mountains,1,0,0,1245414950,5/29/09 11:39,0,0,usa america colorado unitedstates roadtrip rockymountains rmnp amerika animalplanet rockymountainnationalpark goldenmantledgroundsquirrel verenigdestaten,40.35419,-105.6343,16,0,Tz5TbMVTUb6cLY9f,2347564,0,0,0,1,https://farm3.staticflickr.com/2430/3640483521_70f67f9e44_o.jpg,800,600,https://farm3.staticflickr.com/2430/3640483521_116059ba8d_z.jpg?zz=1,640,480,RockyMountainPark,149,5/29/09,5,http://flickr.com/photos/9883638@N05/3640483521,http://flickr.com/photos/9883638@N05/3640483521,N,N,
-816708.9,1909802,2009,97553707@N00 3822832955,207,439,3822832955,97553707@N00,c615a973f9,3532,4,St. Mary's Lake,1,0,0,1250351641,7/26/09 9:56,0,0,sky usa cloud mountain lake plant flower reflection tree nature water landscape co land wildflower stmarysglacier idahospring,39.83349,-105.6454,15,0,a8NwIwxTUb4V9HSZ1g,23417235,0,0,0,1,https://farm4.staticflickr.com/3532/3822832955_225a47eda6_o.jpg,2520,3776,https://farm4.staticflickr.com/3532/3822832955_c615a973f9_z.jpg,427,640,RockyMountainPark,207,7/26/09,7,http://flickr.com/photos/97553707@N00/3822832955,http://flickr.com/photos/97553707@N00/3822832955,Y,Y,
-803389.8,1971221,2009,36550964@N07 3370845429,73,581,3370845429,36550964@N07,9bea4cb343,3599,4,Estes Park 3-15-2009 023,1,0,0,1237592383,3/14/09 19:42,0,0,NA,40.39088,-105.5619,14,0,waBkfspTUbxtAwgL,2361017,0,0,0,1,https://farm4.staticflickr.com/3599/3370845429_64359c7b54_o.jpg,1080,1920,https://farm4.staticflickr.com/3599/3370845429_9bea4cb343_z.jpg,360,640,RockyMountainPark,73,3/14/09,3,http://flickr.com/photos/36550964@N07/3370845429,http://flickr.com/photos/36550964@N07/3370845429,N,N,
-808066.1,1957134,2013,8177037@N06 9280265864,182,549,9280265864,8177037@N06,a186dfe67a,2886,3,Columbine Falls,1,0,0,1373754483,7/1/13 6:58,0,0,colorado rockymountainnationalpark scenery view landscape mountain chasmlaketrail waterfall columbinefalls,40.26157,-105.6003,15,0,Z4av6d1QUL_Njz5oAA,12587734,0,0,0,1,https://farm3.staticflickr.com/2886/9280265864_06b0f13e5f_o.jpg,4288,2848,https://farm3.staticflickr.com/2886/9280265864_a186dfe67a_z.jpg,640,425,RockyMountainPark,182,7/1/13,7,http://flickr.com/photos/8177037@N06/9280265864,http://flickr.com/photos/8177037@N06/9280265864,N,N,
-818529.9,1978825,2014,60917541@N04 14566621038,203,503,14566621038,60917541@N04,fa8c429d24,3905,4,Rocky Mountain Evangelism Tour - Day 7,1,0,0,1406423698,7/22/14 4:25,0,0,NA,40.4447,-105.7501,16,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,https://farm4.staticflickr.com/3905/14566621038_14a1af6bee_o.jpg,1200,1600,https://farm4.staticflickr.com/3905/14566621038_fa8c429d24_z.jpg,480,640,RockyMountainPark,203,7/22/14,7,http://flickr.com/photos/60917541@N04/14566621038,http://flickr.com/photos/60917541@N04/14566621038,Y,Y,
-806484,1967983,2009,75379029@N00 3674019224,167,158,3674019224,75379029@N00,e070c73928,3597,4,P1020869,1,0,0,1246326756,6/16/09 11:34,0,0,NA,40.35934,-105.5946,16,0,waBkfspTUbxtAwgL,2361017,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3597/3674019224_e070c73928_z.jpg,480,640,RockyMountainPark,167,6/16/09,6,http://flickr.com/photos/75379029@N00/3674019224,http://flickr.com/photos/75379029@N00/3674019224,N,N,
-797587.5,1972823,2010,49705141@N04 4572989167,72,158,4572989167,49705141@N04,31a5d93ffe,4009,5,_DSC7208,1,0,0,1272856009,3/13/10 15:21,0,0,NA,40.41029,-105.4952,16,0,R6qsXetTVr7_vEwt,2442438,0,0,0,1,https://farm5.staticflickr.com/4009/4572989167_b531d4d0a7_o.jpg,2592,3872,https://farm5.staticflickr.com/4009/4572989167_31a5d93ffe_z.jpg,428,640,RockyMountainPark,72,3/13/10,3,http://flickr.com/photos/49705141@N04/4572989167,http://flickr.com/photos/49705141@N04/4572989167,Y,N,
-819584,1910284,2012,101575260@N03 9874730236,161,439,9874730236,101575260@N03,84a63e2fe4,7302,8,NA,1,0,0,1379858396,6/9/12 15:57,0,0,uploaded:by=flickrmobile flickriosapp:filter=nofilter,39.83517,-105.6797,16,0,a8NwIwxTUb4V9HSZ1g,23417235,0,0,0,1,https://farm8.staticflickr.com/7302/9874730236_098f9c50b3_o.jpg,2048,4096,https://farm8.staticflickr.com/7302/9874730236_84a63e2fe4_z.jpg,320,640,RockyMountainPark,161,6/9/12,6,http://flickr.com/photos/101575260@N03/9874730236,http://flickr.com/photos/101575260@N03/9874730236,N,N,
-812082.6,1923135,2015,34408048@N00 22778755601,304,148,22778755601,34408048@N00,5a1f1a2955,631,1,IMG_0915,1,0,0,1446302139,10/31/15 7:35,0,0,NA,39.95605,-105.607,16,0,ERErjB1UV7P5q7fIPA,55960322,0,0,0,1,NA,NA,NA,https://farm1.staticflickr.com/631/22778755601_5a1f1a2955_z.jpg,480,640,RockyMountainPark,304,10/31/15,10,http://flickr.com/photos/34408048@N00/22778755601,http://flickr.com/photos/34408048@N00/22778755601,N,N,
-809460.1,1956509,2011,7956566@N06 6096320713,240,549,6096320713,7956566@N06,c70492c150,6203,7,early morning light,1,0,0,1314714700,8/28/11 6:31,0,0,personal hiking cellphone climbing rockymountains longspeak rockymountainnationalpark iphone,40.25476,-105.616,15,0,Z4av6d1QUL_Njz5oAA,12587734,0,0,0,1,https://farm7.staticflickr.com/6203/6096320713_84658cf447_o.jpg,2592,1936,https://farm7.staticflickr.com/6203/6096320713_c70492c150_z.jpg,640,478,RockyMountainPark,240,8/28/11,8,http://flickr.com/photos/7956566@N06/6096320713,http://flickr.com/photos/7956566@N06/6096320713,Y,N,
-810812.5,1962958,2016,123976201@N07 29213629563,263,149,29213629563,123976201@N07,a24f5ca9a1,8463,9,Aspen near Bear Lake,1,0,0,1474297729,9/19/16 9:08,0,0,traveloutdoors estespark colorado unitedstates us,40.31081,-105.6397,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm9.staticflickr.com/8463/29213629563_7677af9d50_o.jpg,1600,1067,https://farm9.staticflickr.com/8463/29213629563_a24f5ca9a1_z.jpg,640,427,RockyMountainPark,263,9/19/16,9,http://flickr.com/photos/123976201@N07/29213629563,http://flickr.com/photos/123976201@N07/29213629563,N,N,
-812081.9,1962968,2012,22216536@N07 8355759787,329,439,8355759787,22216536@N07,e15a498224,8050,9,When Life Becomes Art,1,0,0,1357531180,11/24/12 14:47,0,0,winter snow mountains cold nature canon landscape outdoors nationalpark colorado nps co rockymountain rockymountainnationalpark theodore mountainrange naturescapes larimercounty bearlaketrail 5dmarkii theodoreastark tedstark tstarkcom,40.30975,-105.6547,16,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8050/8355759787_e15a498224_z.jpg,426,640,RockyMountainPark,329,11/24/12,11,http://flickr.com/photos/22216536@N07/8355759787,http://flickr.com/photos/22216536@N07/8355759787,N,N,
-816690.6,1974919,2010,9456601@N03 4948938934,226,583,4948938934,9456601@N03,cb46dc4d13,4089,5,Western U.S. Vacation 2010,1,0,0,1283360650,8/14/10 13:13,0,0,mountain animal colorado elk rockymountainnationalpark 2010 trailridgeroad,40.41169,-105.7236,16,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,NA,NA,NA,https://farm5.staticflickr.com/4089/4948938934_cb46dc4d13_z.jpg,426,640,RockyMountainPark,226,8/14/10,8,http://flickr.com/photos/9456601@N03/4948938934,http://flickr.com/photos/9456601@N03/4948938934,Y,Y,
-804065.9,1953019,2011,49831938@N05 6164425513,260,149,6164425513,49831938@N05,8d54c3844f,6156,7,summit of Horsetooth Peak,1,0,0,1316484732,9/17/11 10:08,0,0,colorado hiking rmnp horsetoothpeak,40.22862,-105.5482,16,0,8v1m8mZTUb_vYYur,2356269,0,0,0,1,https://farm7.staticflickr.com/6156/6164425513_dafb7af12f_o.jpg,2400,4272,https://farm7.staticflickr.com/6156/6164425513_8d54c3844f_z.jpg,359,640,RockyMountainPark,260,9/17/11,9,http://flickr.com/photos/49831938@N05/6164425513,http://flickr.com/photos/49831938@N05/6164425513,N,N,
-805325.3,1972658,2009,37690186@N03 3869576230,164,529,3869576230,37690186@N03,3e0055577a,3525,4,"Fall River Visitor Center, RMNP, CO",1,0,0,1245983989,6/13/09 10:16,0,0,fallrivervisitorcenter rmnpco rockymoutainnationalparkco,40.4019,-105.5865,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm4.staticflickr.com/3525/3869576230_d9eb5be341_o.jpg,2086,2782,https://farm4.staticflickr.com/3525/3869576230_3e0055577a_z.jpg,480,640,RockyMountainPark,164,6/13/09,6,http://flickr.com/photos/37690186@N03/3869576230,http://flickr.com/photos/37690186@N03/3869576230,N,N,
-808138.9,1972354,2011,41018272@N05 6533643951,306,581,6533643951,41018272@N05,8894eca546,7019,8,Horseshoe Park,1,0,0,1324244527,11/2/11 20:45,0,0,usa colorado estespark,40.39667,-105.6194,15,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm8.staticflickr.com/7019/6533643951_692013164c_o.jpg,3280,4928,https://farm8.staticflickr.com/7019/6533643951_8894eca546_z.jpg,426,640,RockyMountainPark,306,11/2/11,11,http://flickr.com/photos/41018272@N05/6533643951,http://flickr.com/photos/41018272@N05/6533643951,Y,N,
-818072.7,1975133,2009,42697379@N00 4301467086,242,503,4301467086,42697379@N00,348768021,4020,5,RMNP with Zhuolun Katie Erin Micah - 40,1,0,0,1264361683,8/30/09 15:30,0,0,wilderness flickrd,40.41233,-105.7402,16,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,https://farm5.staticflickr.com/4020/4301467086_fe1c51f416_o.jpg,2816,2112,https://farm5.staticflickr.com/4020/4301467086_0348768021_z.jpg,640,480,RockyMountainPark,242,8/30/09,8,http://flickr.com/photos/42697379@N00/4301467086,http://flickr.com/photos/42697379@N00/4301467086,Y,N,
-802515.6,1961593,2012,69563362@N03 7974940047,248,579,7974940047,69563362@N03,cc81afe9c2,8180,9,IMG_1371,1,0,0,1347330812,9/4/12 10:59,0,0,NA,40.30615,-105.5401,15,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm9.staticflickr.com/8180/7974940047_03b6c96666_o.jpg,3456,5184,https://farm9.staticflickr.com/8180/7974940047_cc81afe9c2_z.jpg,427,640,RockyMountainPark,248,9/4/12,9,http://flickr.com/photos/69563362@N03/7974940047,http://flickr.com/photos/69563362@N03/7974940047,N,N,
-809186.4,1968540,2012,42441750@N03 8033156383,220,149,8033156383,42441750@N03,e55c42f762,8316,9,longs,1,0,0,1348850984,8/7/12 10:45,0,0,rockies pentax peak ute rmnp longspeak 2012 k5 ferncanyon longs 17mm rockymountainsnationalpark tamronsp utetrail pentaxk5 tamronsp17mm135,40.36185,-105.6272,14,0,Tz5TbMVTUb6cLY9f,2347564,0,0,0,1,https://farm9.staticflickr.com/8316/8033156383_738fb314b3_o.jpg,1280,1707,https://farm9.staticflickr.com/8316/8033156383_e55c42f762_z.jpg,480,640,RockyMountainPark,220,8/7/12,8,http://flickr.com/photos/42441750@N03/8033156383,http://flickr.com/photos/42441750@N03/8033156383,Y,N,
-805696.6,1967318,2016,100184521@N08 34864783344,329,557,34864783344,100184521@N08,9bbae6a821,4072,5,The winter beauty,1,0,0,1435980010,11/24/16 13:47,0,0,NA,40.35414,-105.5845,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm5.staticflickr.com/4072/34864783344_9bbae6a821_z.jpg,414,640,RockyMountainPark,329,11/24/16,11,http://flickr.com/photos/100184521@N08/34864783344,http://flickr.com/photos/100184521@N08/34864783344,Y,N,
-807372.1,1957543,2014,23812473@N00 16288852833,156,549,16288852833,23812473@N00,a41b2444b5,8720,9,NA,1,0,0,1427139967,6/5/14 7:44,0,0,colorado climbing rockymountainnationalpark 2014 mountmeeker arareko,40.26583,-105.5926,14,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8720/16288852833_a41b2444b5_z.jpg,480,640,RockyMountainPark,156,6/5/14,6,http://flickr.com/photos/23812473@N00/16288852833,http://flickr.com/photos/23812473@N00/16288852833,Y,Y,
-818630.7,1978749,2009,37690186@N03 3869637788,164,503,3869637788,37690186@N03,e0736b99ab,3549,4,"Alpine Ridge Trail, RMNP, CO",1,0,0,1245985596,6/13/09 12:43,0,0,trailridgeroad alpinevisitorcenter alpineridgetrail rmnpco trailridgeroadrmnp rockymoutainnationalparkco trailridgeroadrockymountainnationalpark alpinevisitorcenterrmnp alpinevisitorcenterrockymountainnationalpark alpineridgetrailrmnp alpineridgetrailrockymountainnationalpark,40.44393,-105.7512,16,0,9bIw9zNQUL_HzOJIWw,12587752,0,0,0,1,https://farm4.staticflickr.com/3549/3869637788_777e28f477_o.jpg,2592,3872,https://farm4.staticflickr.com/3549/3869637788_e0736b99ab_z.jpg,428,640,RockyMountainPark,164,6/13/09,6,http://flickr.com/photos/37690186@N03/3869637788,http://flickr.com/photos/37690186@N03/3869637788,Y,N,
-811369.1,1956906,2015,23812473@N00 24279479014,209,549,24279479014,23812473@N00,e865fdfc45,1446,2,NA,1,0,0,1454986907,7/28/15 7:54,0,0,colorado climbing spearhead rockymountainnationalpark 2015 arareko,40.25657,-105.639,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm2.staticflickr.com/1446/24279479014_e865fdfc45_z.jpg,480,640,RockyMountainPark,209,7/28/15,7,http://flickr.com/photos/23812473@N00/24279479014,http://flickr.com/photos/23812473@N00/24279479014,N,N,
-806274.2,1967798,2011,20286982@N07 5923421234,190,315,5923421234,20286982@N07,b37bd356f6,6016,7,Moraine Park,1,0,0,1310327668,7/9/11 20:31,0,0,rockymountainnationalpark morainepark,40.35789,-105.5919,14,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm7.staticflickr.com/6016/5923421234_561ab243fc_o.jpg,3240,4320,https://farm7.staticflickr.com/6016/5923421234_b37bd356f6_z.jpg,480,640,RockyMountainPark,190,7/9/11,7,http://flickr.com/photos/20286982@N07/5923421234,http://flickr.com/photos/20286982@N07/5923421234,Y,N,
-805357,1972679,2016,73101728@N00 30916902510,187,315,30916902510,73101728@N00,f2bd992449,5786,6,Mountain View at Estes Park,1,0,0,1480290945,7/5/16 16:19,0,0,colorado landscape mountain rockymountainnationalpark sky summer trailridgeroad vacation,40.40206,-105.5869,16,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm6.staticflickr.com/5786/30916902510_5536d70b5d_o.jpg,2049,1536,https://farm6.staticflickr.com/5786/30916902510_f2bd992449_z.jpg,640,480,RockyMountainPark,187,7/5/16,7,http://flickr.com/photos/73101728@N00/30916902510,http://flickr.com/photos/73101728@N00/30916902510,N,N,
-811380,1963206,2012,125083965@N04 15910342235,256,579,15910342235,125083965@N04,f0ac7a868c,8593,9,Bear Lake in Rocky Mountain NP,1,0,0,1417323469,9/12/12 19:48,0,0,NA,40.3125,-105.6467,15,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,https://farm9.staticflickr.com/8593/15910342235_2732afe874_o.jpg,3216,4288,https://farm9.staticflickr.com/8593/15910342235_f0ac7a868c_z.jpg,480,640,RockyMountainPark,256,9/12/12,9,http://flickr.com/photos/125083965@N04/15910342235,http://flickr.com/photos/125083965@N04/15910342235,N,N,
-815211.7,1968465,2012,60113196@N04 7908212676,244,152,7908212676,60113196@N04,0892831b71,8032,9,Abstract Macro Flower,1,0,0,1346527242,8/31/12 1:07,0,0,abstract flower macro nature colorado rmnp wwwcoloradophotographyexperiencecom,40.35573,-105.6983,16,0,Tz5TbMVTUb6cLY9f,2347564,0,0,0,1,https://farm9.staticflickr.com/8032/7908212676_f0fe778c84_o.jpg,3481,5760,https://farm9.staticflickr.com/8032/7908212676_0892831b71_z.jpg,387,640,RockyMountainPark,244,8/31/12,8,http://flickr.com/photos/60113196@N04/7908212676,http://flickr.com/photos/60113196@N04/7908212676,N,N,
-807372.1,1957543,2014,23812473@N00 16721260988,156,549,16721260988,23812473@N00,a2515196a0,7621,8,NA,1,0,0,1427140415,6/5/14 11:10,0,0,colorado climbing rockymountainnationalpark 2014 mountmeeker arareko,40.26583,-105.5926,14,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7621/16721260988_a2515196a0_z.jpg,640,480,RockyMountainPark,156,6/5/14,6,http://flickr.com/photos/23812473@N00/16721260988,http://flickr.com/photos/23812473@N00/16721260988,Y,N,
-805579.9,1967467,2012,9521616@N08 7180013510,91,556,7180013510,9521616@N08,4dc83d36ef,7084,8,Moraine Park,1,0,0,1336796350,3/31/12 15:52,0,0,colorado parks co rockymountains nationalparks pinetrees rockymountainnationalpark snowcappedpeaks morainepark snowfences throughacarwindow bearlakeroad parkroads,40.35557,-105.5833,14,0,XRrJIqpQUL_u_Lkvcw,12587762,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7084/7180013510_4dc83d36ef_z.jpg,362,640,RockyMountainPark,91,3/31/12,3,http://flickr.com/photos/9521616@N08/7180013510,http://flickr.com/photos/9521616@N08/7180013510,Y,N,
